Provice;Country;Lat;Long;Date;Confirmed
Heilongjiang;Mainland China;47.862;127.7615;2/5/20;190
Heilongjiang;Mainland China;47.862;127.7615;2/6/20;227
Heilongjiang;Mainland China;47.862;127.7615;2/7/20;277
Heilongjiang;Mainland China;47.862;127.7615;2/8/20;295
Heilongjiang;Mainland China;47.862;127.7615;2/9/20;307
Heilongjiang;Mainland China;47.862;127.7615;2/10/20;331
Heilongjiang;Mainland China;47.862;127.7615;2/11/20;360
Heilongjiang;Mainland China;47.862;127.7615;2/12/20;378
Heilongjiang;Mainland China;47.862;127.7615;2/13/20;395
Heilongjiang;Mainland China;47.862;127.7615;2/14/20;419
Heilongjiang;Mainland China;47.862;127.7615;2/15/20;425
Heilongjiang;Mainland China;47.862;127.7615;2/16/20;445
Heilongjiang;Mainland China;47.862;127.7615;2/17/20;457
Heilongjiang;Mainland China;47.862;127.7615;2/18/20;464
Heilongjiang;Mainland China;47.862;127.7615;2/19/20;470
Heilongjiang;Mainland China;47.862;127.7615;2/20/20;476
Heilongjiang;Mainland China;47.862;127.7615;2/21/20;479
Heilongjiang;Mainland China;47.862;127.7615;2/22/20;479
Heilongjiang;Mainland China;47.862;127.7615;2/23/20;480
Heilongjiang;Mainland China;47.862;127.7615;2/24/20;480
Heilongjiang;Mainland China;47.862;127.7615;2/25/20;480
Heilongjiang;Mainland China;47.862;127.7615;2/26/20;480
Heilongjiang;Mainland China;47.862;127.7615;2/27/20;480
Heilongjiang;Mainland China;47.862;127.7615;2/28/20;480
Heilongjiang;Mainland China;47.862;127.7615;2/29/20;480
Heilongjiang;Mainland China;47.862;127.7615;3/1/20;480
Heilongjiang;Mainland China;47.862;127.7615;3/2/20;480
Heilongjiang;Mainland China;47.862;127.7615;3/3/20;480
Heilongjiang;Mainland China;47.862;127.7615;3/4/20;480
Heilongjiang;Mainland China;47.862;127.7615;3/5/20;481
Heilongjiang;Mainland China;47.862;127.7615;3/6/20;481
Heilongjiang;Mainland China;47.862;127.7615;3/7/20;481
Henan;Mainland China;33.88202;113.614;1/22/20;5
Henan;Mainland China;33.88202;113.614;1/23/20;5
Henan;Mainland China;33.88202;113.614;1/24/20;9
Henan;Mainland China;33.88202;113.614;1/25/20;32
Henan;Mainland China;33.88202;113.614;1/26/20;83
Henan;Mainland China;33.88202;113.614;1/27/20;128
Henan;Mainland China;33.88202;113.614;1/28/20;168
Henan;Mainland China;33.88202;113.614;1/29/20;206
Henan;Mainland China;33.88202;113.614;1/30/20;278
Henan;Mainland China;33.88202;113.614;1/31/20;352
Henan;Mainland China;33.88202;113.614;2/1/20;422
Henan;Mainland China;33.88202;113.614;2/2/20;493
Henan;Mainland China;33.88202;113.614;2/3/20;566
Henan;Mainland China;33.88202;113.614;2/4/20;675
Henan;Mainland China;33.88202;113.614;2/5/20;764
Henan;Mainland China;33.88202;113.614;2/6/20;851
Henan;Mainland China;33.88202;113.614;2/7/20;914
Henan;Mainland China;33.88202;113.614;2/8/20;981
Henan;Mainland China;33.88202;113.614;2/9/20;1033
Henan;Mainland China;33.88202;113.614;2/10/20;1073
Henan;Mainland China;33.88202;113.614;2/11/20;1105
Henan;Mainland China;33.88202;113.614;2/12/20;1135
Henan;Mainland China;33.88202;113.614;2/13/20;1169
Henan;Mainland China;33.88202;113.614;2/14/20;1184
Henan;Mainland China;33.88202;113.614;2/15/20;1212
Henan;Mainland China;33.88202;113.614;2/16/20;1231
Henan;Mainland China;33.88202;113.614;2/17/20;1246
Henan;Mainland China;33.88202;113.614;2/18/20;1257
Henan;Mainland China;33.88202;113.614;2/19/20;1262
Henan;Mainland China;33.88202;113.614;2/20/20;1265
Henan;Mainland China;33.88202;113.614;2/21/20;1267
Henan;Mainland China;33.88202;113.614;2/22/20;1270
Henan;Mainland China;33.88202;113.614;2/23/20;1271
Henan;Mainland China;33.88202;113.614;2/24/20;1271
Henan;Mainland China;33.88202;113.614;2/25/20;1271
Henan;Mainland China;33.88202;113.614;2/26/20;1271
Henan;Mainland China;33.88202;113.614;2/27/20;1272
Henan;Mainland China;33.88202;113.614;2/28/20;1272
Henan;Mainland China;33.88202;113.614;2/29/20;1272
Henan;Mainland China;33.88202;113.614;3/1/20;1272
Henan;Mainland China;33.88202;113.614;3/2/20;1272
Henan;Mainland China;33.88202;113.614;3/3/20;1272
Henan;Mainland China;33.88202;113.614;3/4/20;1272
Henan;Mainland China;33.88202;113.614;3/5/20;1272
Henan;Mainland China;33.88202;113.614;3/6/20;1272
Henan;Mainland China;33.88202;113.614;3/7/20;1272
Hubei;Mainland China;30.9756;112.2707;1/22/20;444
Hubei;Mainland China;30.9756;112.2707;1/23/20;444
Hubei;Mainland China;30.9756;112.2707;1/24/20;549
Hubei;Mainland China;30.9756;112.2707;1/25/20;761
Hubei;Mainland China;30.9756;112.2707;1/26/20;1058
Hubei;Mainland China;30.9756;112.2707;1/27/20;1423
Hubei;Mainland China;30.9756;112.2707;1/28/20;3554
Hubei;Mainland China;30.9756;112.2707;1/29/20;3554
Hubei;Mainland China;30.9756;112.2707;1/30/20;4903
Hubei;Mainland China;30.9756;112.2707;1/31/20;5806
Hubei;Mainland China;30.9756;112.2707;2/1/20;7153
Hubei;Mainland China;30.9756;112.2707;2/2/20;11177
Hubei;Mainland China;30.9756;112.2707;2/3/20;13522
Hubei;Mainland China;30.9756;112.2707;2/4/20;16678
Hubei;Mainland China;30.9756;112.2707;2/5/20;19665
Hubei;Mainland China;30.9756;112.2707;2/6/20;22112
Hubei;Mainland China;30.9756;112.2707;2/7/20;24953
Hubei;Mainland China;30.9756;112.2707;2/8/20;27100
Hubei;Mainland China;30.9756;112.2707;2/9/20;29631
Hubei;Mainland China;30.9756;112.2707;2/10/20;31728
Hubei;Mainland China;30.9756;112.2707;2/11/20;33366
Hubei;Mainland China;30.9756;112.2707;2/12/20;33366
Hubei;Mainland China;30.9756;112.2707;2/13/20;48206
Hubei;Mainland China;30.9756;112.2707;2/14/20;54406
Hubei;Mainland China;30.9756;112.2707;2/15/20;56249
Hubei;Mainland China;30.9756;112.2707;2/16/20;58182
Hubei;Mainland China;30.9756;112.2707;2/17/20;59989
Hubei;Mainland China;30.9756;112.2707;2/18/20;61682
Hubei;Mainland China;30.9756;112.2707;2/19/20;62031
Hubei;Mainland China;30.9756;112.2707;2/20/20;62442
Hubei;Mainland China;30.9756;112.2707;2/21/20;62662
Hubei;Mainland China;30.9756;112.2707;2/22/20;64084
Hubei;Mainland China;30.9756;112.2707;2/23/20;64084
Hubei;Mainland China;30.9756;112.2707;2/24/20;64287
Hubei;Mainland China;30.9756;112.2707;2/25/20;64786
Hubei;Mainland China;30.9756;112.2707;2/26/20;65187
Hubei;Mainland China;30.9756;112.2707;2/27/20;65596
Hubei;Mainland China;30.9756;112.2707;2/28/20;65914
Hubei;Mainland China;30.9756;112.2707;2/29/20;66337
Hubei;Mainland China;30.9756;112.2707;3/1/20;66907
Hubei;Mainland China;30.9756;112.2707;3/2/20;67103
Hubei;Mainland China;30.9756;112.2707;3/3/20;67217
Hubei;Mainland China;30.9756;112.2707;3/4/20;67332
Hubei;Mainland China;30.9756;112.2707;3/5/20;67466
Hubei;Mainland China;30.9756;112.2707;3/6/20;67592
Hubei;Mainland China;30.9756;112.2707;3/7/20;67666
Hunan;Mainland China;27.6104;111.7088;1/22/20;4
Hunan;Mainland China;27.6104;111.7088;1/23/20;9
Hunan;Mainland China;27.6104;111.7088;1/24/20;24
Hunan;Mainland China;27.6104;111.7088;1/25/20;43
Hunan;Mainland China;27.6104;111.7088;1/26/20;69
Hunan;Mainland China;27.6104;111.7088;1/27/20;100
Hunan;Mainland China;27.6104;111.7088;1/28/20;143
Hunan;Mainland China;27.6104;111.7088;1/29/20;221
Hunan;Mainland China;27.6104;111.7088;1/30/20;277
Hunan;Mainland China;27.6104;111.7088;1/31/20;332
Hunan;Mainland China;27.6104;111.7088;2/1/20;389
Hunan;Mainland China;27.6104;111.7088;2/2/20;463
Hunan;Mainland China;27.6104;111.7088;2/3/20;521
Hunan;Mainland China;27.6104;111.7088;2/4/20;593
Hunan;Mainland China;27.6104;111.7088;2/5/20;661
Hunan;Mainland China;27.6104;111.7088;2/6/20;711
Hunan;Mainland China;27.6104;111.7088;2/7/20;772
Hunan;Mainland China;27.6104;111.7088;2/8/20;803
Hunan;Mainland China;27.6104;111.7088;2/9/20;838
Hunan;Mainland China;27.6104;111.7088;2/10/20;879
Hunan;Mainland China;27.6104;111.7088;2/11/20;912
Hunan;Mainland China;27.6104;111.7088;2/12/20;946
Hunan;Mainland China;27.6104;111.7088;2/13/20;968
Hunan;Mainland China;27.6104;111.7088;2/14/20;988
Hunan;Mainland China;27.6104;111.7088;2/15/20;1001
Hunan;Mainland China;27.6104;111.7088;2/16/20;1004
Hunan;Mainland China;27.6104;111.7088;2/17/20;1006
Hunan;Mainland China;27.6104;111.7088;2/18/20;1007
Hunan;Mainland China;27.6104;111.7088;2/19/20;1008
Hunan;Mainland China;27.6104;111.7088;2/20/20;1010
Hunan;Mainland China;27.6104;111.7088;2/21/20;1011
Hunan;Mainland China;27.6104;111.7088;2/22/20;1013
Hunan;Mainland China;27.6104;111.7088;2/23/20;1016
Hunan;Mainland China;27.6104;111.7088;2/24/20;1016
Hunan;Mainland China;27.6104;111.7088;2/25/20;1016
Hunan;Mainland China;27.6104;111.7088;2/26/20;1016
Hunan;Mainland China;27.6104;111.7088;2/27/20;1017
Hunan;Mainland China;27.6104;111.7088;2/28/20;1017
Hunan;Mainland China;27.6104;111.7088;2/29/20;1018
Hunan;Mainland China;27.6104;111.7088;3/1/20;1018
Hunan;Mainland China;27.6104;111.7088;3/2/20;1018
Hunan;Mainland China;27.6104;111.7088;3/3/20;1018
Hunan;Mainland China;27.6104;111.7088;3/4/20;1018
Hunan;Mainland China;27.6104;111.7088;3/5/20;1018
Hunan;Mainland China;27.6104;111.7088;3/6/20;1018
Hunan;Mainland China;27.6104;111.7088;3/7/20;1018
Inner Mongolia;Mainland China;44.0935;113.9448;1/22/20;0
Inner Mongolia;Mainland China;44.0935;113.9448;1/23/20;0
Inner Mongolia;Mainland China;44.0935;113.9448;1/24/20;1
Inner Mongolia;Mainland China;44.0935;113.9448;1/25/20;7
Inner Mongolia;Mainland China;44.0935;113.9448;1/26/20;7
Inner Mongolia;Mainland China;44.0935;113.9448;1/27/20;11
Inner Mongolia;Mainland China;44.0935;113.9448;1/28/20;15
Inner Mongolia;Mainland China;44.0935;113.9448;1/29/20;16
Inner Mongolia;Mainland China;44.0935;113.9448;1/30/20;19
Inner Mongolia;Mainland China;44.0935;113.9448;1/31/20;20
Inner Mongolia;Mainland China;44.0935;113.9448;2/1/20;23
Inner Mongolia;Mainland China;44.0935;113.9448;2/2/20;27
Inner Mongolia;Mainland China;44.0935;113.9448;2/3/20;34
Inner Mongolia;Mainland China;44.0935;113.9448;2/4/20;35
Inner Mongolia;Mainland China;44.0935;113.9448;2/5/20;42
Inner Mongolia;Mainland China;44.0935;113.9448;2/6/20;46
Inner Mongolia;Mainland China;44.0935;113.9448;2/7/20;50
Inner Mongolia;Mainland China;44.0935;113.9448;2/8/20;52
Inner Mongolia;Mainland China;44.0935;113.9448;2/9/20;54
Inner Mongolia;Mainland China;44.0935;113.9448;2/10/20;58
Inner Mongolia;Mainland China;44.0935;113.9448;2/11/20;58
Inner Mongolia;Mainland China;44.0935;113.9448;2/12/20;60
Inner Mongolia;Mainland China;44.0935;113.9448;2/13/20;61
Inner Mongolia;Mainland China;44.0935;113.9448;2/14/20;65
Inner Mongolia;Mainland China;44.0935;113.9448;2/15/20;68
Inner Mongolia;Mainland China;44.0935;113.9448;2/16/20;70
Inner Mongolia;Mainland China;44.0935;113.9448;2/17/20;72
Inner Mongolia;Mainland China;44.0935;113.9448;2/18/20;73
Inner Mongolia;Mainland China;44.0935;113.9448;2/19/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;2/20/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;2/21/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;2/22/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;2/23/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;2/24/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;2/25/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;2/26/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;2/27/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;2/28/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;2/29/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;3/1/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;3/2/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;3/3/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;3/4/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;3/5/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;3/6/20;75
Inner Mongolia;Mainland China;44.0935;113.9448;3/7/20;75
Jiangsu;Mainland China;32.9711;119.455;1/22/20;1
Jiangsu;Mainland China;32.9711;119.455;1/23/20;5
Jiangsu;Mainland China;32.9711;119.455;1/24/20;9
Jiangsu;Mainland China;32.9711;119.455;1/25/20;18
Jiangsu;Mainland China;32.9711;119.455;1/26/20;33
Jiangsu;Mainland China;32.9711;119.455;1/27/20;47
Jiangsu;Mainland China;32.9711;119.455;1/28/20;70
Jiangsu;Mainland China;32.9711;119.455;1/29/20;99
Jiangsu;Mainland China;32.9711;119.455;1/30/20;129
Jiangsu;Mainland China;32.9711;119.455;1/31/20;168
Jiangsu;Mainland China;32.9711;119.455;2/1/20;202
Jiangsu;Mainland China;32.9711;119.455;2/2/20;236
Jiangsu;Mainland China;32.9711;119.455;2/3/20;271
Jiangsu;Mainland China;32.9711;119.455;2/4/20;308
Jiangsu;Mainland China;32.9711;119.455;2/5/20;341
Jiangsu;Mainland China;32.9711;119.455;2/6/20;373
Jiangsu;Mainland China;32.9711;119.455;2/7/20;408
Jiangsu;Mainland China;32.9711;119.455;2/8/20;439
Jiangsu;Mainland China;32.9711;119.455;2/9/20;468
Jiangsu;Mainland China;32.9711;119.455;2/10/20;492
Jiangsu;Mainland China;32.9711;119.455;2/11/20;515
Jiangsu;Mainland China;32.9711;119.455;2/12/20;543
Jiangsu;Mainland China;32.9711;119.455;2/13/20;570
Jiangsu;Mainland China;32.9711;119.455;2/14/20;593
Jiangsu;Mainland China;32.9711;119.455;2/15/20;604
Jiangsu;Mainland China;32.9711;119.455;2/16/20;617
Jiangsu;Mainland China;32.9711;119.455;2/17/20;626
Jiangsu;Mainland China;32.9711;119.455;2/18/20;629
Jiangsu;Mainland China;32.9711;119.455;2/19/20;631
Jiangsu;Mainland China;32.9711;119.455;2/20/20;631
Jiangsu;Mainland China;32.9711;119.455;2/21/20;631
Jiangsu;Mainland China;32.9711;119.455;2/22/20;631
Jiangsu;Mainland China;32.9711;119.455;2/23/20;631
Jiangsu;Mainland China;32.9711;119.455;2/24/20;631
Jiangsu;Mainland China;32.9711;119.455;2/25/20;631
Jiangsu;Mainland China;32.9711;119.455;2/26/20;631
Jiangsu;Mainland China;32.9711;119.455;2/27/20;631
Jiangsu;Mainland China;32.9711;119.455;2/28/20;631
Jiangsu;Mainland China;32.9711;119.455;2/29/20;631
Jiangsu;Mainland China;32.9711;119.455;3/1/20;631
Jiangsu;Mainland China;32.9711;119.455;3/2/20;631
Jiangsu;Mainland China;32.9711;119.455;3/3/20;631
Jiangsu;Mainland China;32.9711;119.455;3/4/20;631
Jiangsu;Mainland China;32.9711;119.455;3/5/20;631
Jiangsu;Mainland China;32.9711;119.455;3/6/20;631
Jiangsu;Mainland China;32.9711;119.455;3/7/20;631
Jiangxi;Mainland China;27.614;115.7221;1/22/20;2
Jiangxi;Mainland China;27.614;115.7221;1/23/20;7
Jiangxi;Mainland China;27.614;115.7221;1/24/20;18
Jiangxi;Mainland China;27.614;115.7221;1/25/20;18
Jiangxi;Mainland China;27.614;115.7221;1/26/20;36
Jiangxi;Mainland China;27.614;115.7221;1/27/20;72
Jiangxi;Mainland China;27.614;115.7221;1/28/20;109
Jiangxi;Mainland China;27.614;115.7221;1/29/20;109
Jiangxi;Mainland China;27.614;115.7221;1/30/20;162
Jiangxi;Mainland China;27.614;115.7221;1/31/20;240
Jiangxi;Mainland China;27.614;115.7221;2/1/20;286
Jiangxi;Mainland China;27.614;115.7221;2/2/20;333
Jiangxi;Mainland China;27.614;115.7221;2/3/20;391
Jiangxi;Mainland China;27.614;115.7221;2/4/20;476
Jiangxi;Mainland China;27.614;115.7221;2/5/20;548
Jiangxi;Mainland China;27.614;115.7221;2/6/20;600
Jiangxi;Mainland China;27.614;115.7221;2/7/20;661
Jiangxi;Mainland China;27.614;115.7221;2/8/20;698
Jiangxi;Mainland China;27.614;115.7221;2/9/20;740
Jiangxi;Mainland China;27.614;115.7221;2/10/20;771
Jiangxi;Mainland China;27.614;115.7221;2/11/20;804
Jiangxi;Mainland China;27.614;115.7221;2/12/20;844
Jiangxi;Mainland China;27.614;115.7221;2/13/20;872
Jiangxi;Mainland China;27.614;115.7221;2/14/20;900
Jiangxi;Mainland China;27.614;115.7221;2/15/20;913
Jiangxi;Mainland China;27.614;115.7221;2/16/20;925
Jiangxi;Mainland China;27.614;115.7221;2/17/20;930
Jiangxi;Mainland China;27.614;115.7221;2/18/20;933
Jiangxi;Mainland China;27.614;115.7221;2/19/20;934
Jiangxi;Mainland China;27.614;115.7221;2/20/20;934
Jiangxi;Mainland China;27.614;115.7221;2/21/20;934
Jiangxi;Mainland China;27.614;115.7221;2/22/20;934
Jiangxi;Mainland China;27.614;115.7221;2/23/20;934
Jiangxi;Mainland China;27.614;115.7221;2/24/20;934
Jiangxi;Mainland China;27.614;115.7221;2/25/20;934
Jiangxi;Mainland China;27.614;115.7221;2/26/20;934
Jiangxi;Mainland China;27.614;115.7221;2/27/20;934
Jiangxi;Mainland China;27.614;115.7221;2/28/20;935
Jiangxi;Mainland China;27.614;115.7221;2/29/20;935
Jiangxi;Mainland China;27.614;115.7221;3/1/20;935
Jiangxi;Mainland China;27.614;115.7221;3/2/20;935
Jiangxi;Mainland China;27.614;115.7221;3/3/20;935
Jiangxi;Mainland China;27.614;115.7221;3/4/20;935
Jiangxi;Mainland China;27.614;115.7221;3/5/20;935
Jiangxi;Mainland China;27.614;115.7221;3/6/20;935
Jiangxi;Mainland China;27.614;115.7221;3/7/20;935
Jilin;Mainland China;43.6661;126.1923;1/22/20;0
Jilin;Mainland China;43.6661;126.1923;1/23/20;1
Jilin;Mainland China;43.6661;126.1923;1/24/20;3
Jilin;Mainland China;43.6661;126.1923;1/25/20;4
Jilin;Mainland China;43.6661;126.1923;1/26/20;4
Jilin;Mainland China;43.6661;126.1923;1/27/20;6
Jilin;Mainland China;43.6661;126.1923;1/28/20;8
Jilin;Mainland China;43.6661;126.1923;1/29/20;9
Jilin;Mainland China;43.6661;126.1923;1/30/20;14
Jilin;Mainland China;43.6661;126.1923;1/31/20;14
Jilin;Mainland China;43.6661;126.1923;2/1/20;17
Jilin;Mainland China;43.6661;126.1923;2/2/20;23
Jilin;Mainland China;43.6661;126.1923;2/3/20;31
Jilin;Mainland China;43.6661;126.1923;2/4/20;42
Jilin;Mainland China;43.6661;126.1923;2/5/20;54
Jilin;Mainland China;43.6661;126.1923;2/6/20;59
Jilin;Mainland China;43.6661;126.1923;2/7/20;65
Jilin;Mainland China;43.6661;126.1923;2/8/20;69
Jilin;Mainland China;43.6661;126.1923;2/9/20;78
Jilin;Mainland China;43.6661;126.1923;2/10/20;80
Jilin;Mainland China;43.6661;126.1923;2/11/20;81
Jilin;Mainland China;43.6661;126.1923;2/12/20;83
Jilin;Mainland China;43.6661;126.1923;2/13/20;84
Jilin;Mainland China;43.6661;126.1923;2/14/20;86
Jilin;Mainland China;43.6661;126.1923;2/15/20;88
Jilin;Mainland China;43.6661;126.1923;2/16/20;89
Jilin;Mainland China;43.6661;126.1923;2/17/20;89
Jilin;Mainland China;43.6661;126.1923;2/18/20;89
Jilin;Mainland China;43.6661;126.1923;2/19/20;90
Jilin;Mainland China;43.6661;126.1923;2/20/20;91
Jilin;Mainland China;43.6661;126.1923;2/21/20;91
Jilin;Mainland China;43.6661;126.1923;2/22/20;91
Jilin;Mainland China;43.6661;126.1923;2/23/20;91
Jilin;Mainland China;43.6661;126.1923;2/24/20;93
Jilin;Mainland China;43.6661;126.1923;2/25/20;93
Jilin;Mainland China;43.6661;126.1923;2/26/20;93
Jilin;Mainland China;43.6661;126.1923;2/27/20;93
Jilin;Mainland China;43.6661;126.1923;2/28/20;93
Jilin;Mainland China;43.6661;126.1923;2/29/20;93
Jilin;Mainland China;43.6661;126.1923;3/1/20;93
Jilin;Mainland China;43.6661;126.1923;3/2/20;93
Jilin;Mainland China;43.6661;126.1923;3/3/20;93
Jilin;Mainland China;43.6661;126.1923;3/4/20;93
Jilin;Mainland China;43.6661;126.1923;3/5/20;93
Jilin;Mainland China;43.6661;126.1923;3/6/20;93
Jilin;Mainland China;43.6661;126.1923;3/7/20;93
Liaoning;Mainland China;41.2956;122.6085;1/22/20;2
Liaoning;Mainland China;41.2956;122.6085;1/23/20;3
Liaoning;Mainland China;41.2956;122.6085;1/24/20;4
Liaoning;Mainland China;41.2956;122.6085;1/25/20;17
Liaoning;Mainland China;41.2956;122.6085;1/26/20;21
Liaoning;Mainland China;41.2956;122.6085;1/27/20;27
Liaoning;Mainland China;41.2956;122.6085;1/28/20;34
Liaoning;Mainland China;41.2956;122.6085;1/29/20;39
Liaoning;Mainland China;41.2956;122.6085;1/30/20;41
Liaoning;Mainland China;41.2956;122.6085;1/31/20;48
Liaoning;Mainland China;41.2956;122.6085;2/1/20;64
Liaoning;Mainland China;41.2956;122.6085;2/2/20;70
Liaoning;Mainland China;41.2956;122.6085;2/3/20;74
Liaoning;Mainland China;41.2956;122.6085;2/4/20;81
Liaoning;Mainland China;41.2956;122.6085;2/5/20;89
Liaoning;Mainland China;41.2956;122.6085;2/6/20;94
Liaoning;Mainland China;41.2956;122.6085;2/7/20;99
Liaoning;Mainland China;41.2956;122.6085;2/8/20;105
Liaoning;Mainland China;41.2956;122.6085;2/9/20;107
Liaoning;Mainland China;41.2956;122.6085;2/10/20;108
Liaoning;Mainland China;41.2956;122.6085;2/11/20;111
Liaoning;Mainland China;41.2956;122.6085;2/12/20;116
Liaoning;Mainland China;41.2956;122.6085;2/13/20;117
Liaoning;Mainland China;41.2956;122.6085;2/14/20;119
Liaoning;Mainland China;41.2956;122.6085;2/15/20;119
Liaoning;Mainland China;41.2956;122.6085;2/16/20;121
Liaoning;Mainland China;41.2956;122.6085;2/17/20;121
Liaoning;Mainland China;41.2956;122.6085;2/18/20;121
Liaoning;Mainland China;41.2956;122.6085;2/19/20;121
Liaoning;Mainland China;41.2956;122.6085;2/20/20;121
Liaoning;Mainland China;41.2956;122.6085;2/21/20;121
Liaoning;Mainland China;41.2956;122.6085;2/22/20;121
Liaoning;Mainland China;41.2956;122.6085;2/23/20;121
Liaoning;Mainland China;41.2956;122.6085;2/24/20;121
Liaoning;Mainland China;41.2956;122.6085;2/25/20;121
Liaoning;Mainland China;41.2956;122.6085;2/26/20;121
Liaoning;Mainland China;41.2956;122.6085;2/27/20;121
Liaoning;Mainland China;41.2956;122.6085;2/28/20;121
Liaoning;Mainland China;41.2956;122.6085;2/29/20;121
Liaoning;Mainland China;41.2956;122.6085;3/1/20;122
Liaoning;Mainland China;41.2956;122.6085;3/2/20;122
Liaoning;Mainland China;41.2956;122.6085;3/3/20;125
Liaoning;Mainland China;41.2956;122.6085;3/4/20;125
Liaoning;Mainland China;41.2956;122.6085;3/5/20;125
Liaoning;Mainland China;41.2956;122.6085;3/6/20;125
Liaoning;Mainland China;41.2956;122.6085;3/7/20;125
Ningxia;Mainland China;37.2692;106.1655;1/22/20;1
Ningxia;Mainland China;37.2692;106.1655;1/23/20;1
Ningxia;Mainland China;37.2692;106.1655;1/24/20;2
