Provice;Country;Lat;Long;Date;Recovered
Heilongjiang;Mainland China;47.862;127.7615;2/6/20;8
Heilongjiang;Mainland China;47.862;127.7615;2/7/20;12
Heilongjiang;Mainland China;47.862;127.7615;2/8/20;13
Heilongjiang;Mainland China;47.862;127.7615;2/9/20;14
Heilongjiang;Mainland China;47.862;127.7615;2/10/20;30
Heilongjiang;Mainland China;47.862;127.7615;2/11/20;28
Heilongjiang;Mainland China;47.862;127.7615;2/12/20;31
Heilongjiang;Mainland China;47.862;127.7615;2/13/20;33
Heilongjiang;Mainland China;47.862;127.7615;2/14/20;47
Heilongjiang;Mainland China;47.862;127.7615;2/15/20;68
Heilongjiang;Mainland China;47.862;127.7615;2/16/20;79
Heilongjiang;Mainland China;47.862;127.7615;2/17/20;85
Heilongjiang;Mainland China;47.862;127.7615;2/18/20;111
Heilongjiang;Mainland China;47.862;127.7615;2/19/20;120
Heilongjiang;Mainland China;47.862;127.7615;2/20/20;136
Heilongjiang;Mainland China;47.862;127.7615;2/21/20;175
Heilongjiang;Mainland China;47.862;127.7615;2/22/20;204
Heilongjiang;Mainland China;47.862;127.7615;2/23/20;222
Heilongjiang;Mainland China;47.862;127.7615;2/24/20;227
Heilongjiang;Mainland China;47.862;127.7615;2/25/20;243
Heilongjiang;Mainland China;47.862;127.7615;2/26/20;249
Heilongjiang;Mainland China;47.862;127.7615;2/27/20;270
Heilongjiang;Mainland China;47.862;127.7615;2/28/20;283
Heilongjiang;Mainland China;47.862;127.7615;2/29/20;301
Heilongjiang;Mainland China;47.862;127.7615;3/1/20;342
Heilongjiang;Mainland China;47.862;127.7615;3/2/20;356
Heilongjiang;Mainland China;47.862;127.7615;3/3/20;366
Heilongjiang;Mainland China;47.862;127.7615;3/4/20;373
Heilongjiang;Mainland China;47.862;127.7615;3/5/20;379
Heilongjiang;Mainland China;47.862;127.7615;3/6/20;396
Heilongjiang;Mainland China;47.862;127.7615;3/7/20;403
Henan;Mainland China;33.88202;113.614;1/22/20;0
Henan;Mainland China;33.88202;113.614;1/23/20;0
Henan;Mainland China;33.88202;113.614;1/24/20;0
Henan;Mainland China;33.88202;113.614;1/25/20;0
Henan;Mainland China;33.88202;113.614;1/26/20;0
Henan;Mainland China;33.88202;113.614;1/27/20;0
Henan;Mainland China;33.88202;113.614;1/28/20;0
Henan;Mainland China;33.88202;113.614;1/29/20;1
Henan;Mainland China;33.88202;113.614;1/30/20;2
Henan;Mainland China;33.88202;113.614;1/31/20;3
Henan;Mainland China;33.88202;113.614;2/1/20;3
Henan;Mainland China;33.88202;113.614;2/2/20;10
Henan;Mainland China;33.88202;113.614;2/3/20;16
Henan;Mainland China;33.88202;113.614;2/4/20;27
Henan;Mainland China;33.88202;113.614;2/5/20;47
Henan;Mainland China;33.88202;113.614;2/6/20;56
Henan;Mainland China;33.88202;113.614;2/7/20;86
Henan;Mainland China;33.88202;113.614;2/8/20;116
Henan;Mainland China;33.88202;113.614;2/9/20;153
Henan;Mainland China;33.88202;113.614;2/10/20;191
Henan;Mainland China;33.88202;113.614;2/11/20;218
Henan;Mainland China;33.88202;113.614;2/12/20;246
Henan;Mainland China;33.88202;113.614;2/13/20;296
Henan;Mainland China;33.88202;113.614;2/14/20;357
Henan;Mainland China;33.88202;113.614;2/15/20;391
Henan;Mainland China;33.88202;113.614;2/16/20;440
Henan;Mainland China;33.88202;113.614;2/17/20;509
Henan;Mainland China;33.88202;113.614;2/18/20;522
Henan;Mainland China;33.88202;113.614;2/19/20;573
Henan;Mainland China;33.88202;113.614;2/20/20;637
Henan;Mainland China;33.88202;113.614;2/21/20;736
Henan;Mainland China;33.88202;113.614;2/22/20;830
Henan;Mainland China;33.88202;113.614;2/23/20;868
Henan;Mainland China;33.88202;113.614;2/24/20;943
Henan;Mainland China;33.88202;113.614;2/25/20;1002
Henan;Mainland China;33.88202;113.614;2/26/20;1033
Henan;Mainland China;33.88202;113.614;2/27/20;1068
Henan;Mainland China;33.88202;113.614;2/28/20;1112
Henan;Mainland China;33.88202;113.614;2/29/20;1170
Henan;Mainland China;33.88202;113.614;3/1/20;1198
Henan;Mainland China;33.88202;113.614;3/2/20;1205
Henan;Mainland China;33.88202;113.614;3/3/20;1231
Henan;Mainland China;33.88202;113.614;3/4/20;1234
Henan;Mainland China;33.88202;113.614;3/5/20;1239
Henan;Mainland China;33.88202;113.614;3/6/20;1244
Henan;Mainland China;33.88202;113.614;3/7/20;1244
Hubei;Mainland China;30.9756;112.2707;1/22/20;28
Hubei;Mainland China;30.9756;112.2707;1/23/20;28
Hubei;Mainland China;30.9756;112.2707;1/24/20;31
Hubei;Mainland China;30.9756;112.2707;1/25/20;32
Hubei;Mainland China;30.9756;112.2707;1/26/20;42
Hubei;Mainland China;30.9756;112.2707;1/27/20;45
Hubei;Mainland China;30.9756;112.2707;1/28/20;80
Hubei;Mainland China;30.9756;112.2707;1/29/20;88
Hubei;Mainland China;30.9756;112.2707;1/30/20;90
Hubei;Mainland China;30.9756;112.2707;1/31/20;141
Hubei;Mainland China;30.9756;112.2707;2/1/20;168
Hubei;Mainland China;30.9756;112.2707;2/2/20;295
Hubei;Mainland China;30.9756;112.2707;2/3/20;386
Hubei;Mainland China;30.9756;112.2707;2/4/20;522
Hubei;Mainland China;30.9756;112.2707;2/5/20;633
Hubei;Mainland China;30.9756;112.2707;2/6/20;817
Hubei;Mainland China;30.9756;112.2707;2/7/20;1115
Hubei;Mainland China;30.9756;112.2707;2/8/20;1439
Hubei;Mainland China;30.9756;112.2707;2/9/20;1795
Hubei;Mainland China;30.9756;112.2707;2/10/20;2222
Hubei;Mainland China;30.9756;112.2707;2/11/20;2639
Hubei;Mainland China;30.9756;112.2707;2/12/20;2686
Hubei;Mainland China;30.9756;112.2707;2/13/20;3459
Hubei;Mainland China;30.9756;112.2707;2/14/20;4774
Hubei;Mainland China;30.9756;112.2707;2/15/20;5623
Hubei;Mainland China;30.9756;112.2707;2/16/20;6639
Hubei;Mainland China;30.9756;112.2707;2/17/20;7862
Hubei;Mainland China;30.9756;112.2707;2/18/20;9128
Hubei;Mainland China;30.9756;112.2707;2/19/20;10337
Hubei;Mainland China;30.9756;112.2707;2/20/20;11788
Hubei;Mainland China;30.9756;112.2707;2/21/20;11881
Hubei;Mainland China;30.9756;112.2707;2/22/20;15299
Hubei;Mainland China;30.9756;112.2707;2/23/20;15343
Hubei;Mainland China;30.9756;112.2707;2/24/20;16748
Hubei;Mainland China;30.9756;112.2707;2/25/20;18971
Hubei;Mainland China;30.9756;112.2707;2/26/20;20969
Hubei;Mainland China;30.9756;112.2707;2/27/20;23383
Hubei;Mainland China;30.9756;112.2707;2/28/20;26403
Hubei;Mainland China;30.9756;112.2707;2/29/20;28993
Hubei;Mainland China;30.9756;112.2707;3/1/20;31536
Hubei;Mainland China;30.9756;112.2707;3/2/20;33934
Hubei;Mainland China;30.9756;112.2707;3/3/20;36208
Hubei;Mainland China;30.9756;112.2707;3/4/20;38557
Hubei;Mainland China;30.9756;112.2707;3/5/20;40592
Hubei;Mainland China;30.9756;112.2707;3/6/20;42033
Hubei;Mainland China;30.9756;112.2707;3/7/20;43500
Hunan;Mainland China;27.6104;111.7088;1/22/20;0
Hunan;Mainland China;27.6104;111.7088;1/23/20;0
Hunan;Mainland China;27.6104;111.7088;1/24/20;0
Hunan;Mainland China;27.6104;111.7088;1/25/20;0
Hunan;Mainland China;27.6104;111.7088;1/26/20;0
Hunan;Mainland China;27.6104;111.7088;1/27/20;0
Hunan;Mainland China;27.6104;111.7088;1/28/20;0
Hunan;Mainland China;27.6104;111.7088;1/29/20;0
Hunan;Mainland China;27.6104;111.7088;1/30/20;2
Hunan;Mainland China;27.6104;111.7088;1/31/20;2
Hunan;Mainland China;27.6104;111.7088;2/1/20;8
Hunan;Mainland China;27.6104;111.7088;2/2/20;16
Hunan;Mainland China;27.6104;111.7088;2/3/20;22
Hunan;Mainland China;27.6104;111.7088;2/4/20;31
Hunan;Mainland China;27.6104;111.7088;2/5/20;54
Hunan;Mainland China;27.6104;111.7088;2/6/20;81
Hunan;Mainland China;27.6104;111.7088;2/7/20;112
Hunan;Mainland China;27.6104;111.7088;2/8/20;156
Hunan;Mainland China;27.6104;111.7088;2/9/20;186
Hunan;Mainland China;27.6104;111.7088;2/10/20;208
Hunan;Mainland China;27.6104;111.7088;2/11/20;247
Hunan;Mainland China;27.6104;111.7088;2/12/20;304
Hunan;Mainland China;27.6104;111.7088;2/13/20;339
Hunan;Mainland China;27.6104;111.7088;2/14/20;364
Hunan;Mainland China;27.6104;111.7088;2/15/20;425
Hunan;Mainland China;27.6104;111.7088;2/16/20;464
Hunan;Mainland China;27.6104;111.7088;2/17/20;498
Hunan;Mainland China;27.6104;111.7088;2/18/20;527
Hunan;Mainland China;27.6104;111.7088;2/19/20;561
Hunan;Mainland China;27.6104;111.7088;2/20/20;634
Hunan;Mainland China;27.6104;111.7088;2/21/20;661
Hunan;Mainland China;27.6104;111.7088;2/22/20;692
Hunan;Mainland China;27.6104;111.7088;2/23/20;714
Hunan;Mainland China;27.6104;111.7088;2/24/20;731
Hunan;Mainland China;27.6104;111.7088;2/25/20;768
Hunan;Mainland China;27.6104;111.7088;2/26/20;783
Hunan;Mainland China;27.6104;111.7088;2/27/20;804
Hunan;Mainland China;27.6104;111.7088;2/28/20;830
Hunan;Mainland China;27.6104;111.7088;2/29/20;846
Hunan;Mainland China;27.6104;111.7088;3/1/20;866
Hunan;Mainland China;27.6104;111.7088;3/2/20;887
Hunan;Mainland China;27.6104;111.7088;3/3/20;906
Hunan;Mainland China;27.6104;111.7088;3/4/20;916
Hunan;Mainland China;27.6104;111.7088;3/5/20;938
Hunan;Mainland China;27.6104;111.7088;3/6/20;955
Hunan;Mainland China;27.6104;111.7088;3/7/20;960
Inner Mongolia;Mainland China;44.0935;113.9448;1/22/20;0
Inner Mongolia;Mainland China;44.0935;113.9448;1/23/20;0
Inner Mongolia;Mainland China;44.0935;113.9448;1/24/20;0
Inner Mongolia;Mainland China;44.0935;113.9448;1/25/20;0
Inner Mongolia;Mainland China;44.0935;113.9448;1/26/20;0
Inner Mongolia;Mainland China;44.0935;113.9448;1/27/20;0
Inner Mongolia;Mainland China;44.0935;113.9448;1/28/20;0
Inner Mongolia;Mainland China;44.0935;113.9448;1/29/20;0
Inner Mongolia;Mainland China;44.0935;113.9448;1/30/20;0
Inner Mongolia;Mainland China;44.0935;113.9448;1/31/20;1
Inner Mongolia;Mainland China;44.0935;113.9448;2/1/20;1
Inner Mongolia;Mainland China;44.0935;113.9448;2/2/20;1
Inner Mongolia;Mainland China;44.0935;113.9448;2/3/20;1
Inner Mongolia;Mainland China;44.0935;113.9448;2/4/20;1
Inner Mongolia;Mainland China;44.0935;113.9448;2/5/20;3
Inner Mongolia;Mainland China;44.0935;113.9448;2/6/20;4
Inner Mongolia;Mainland China;44.0935;113.9448;2/7/20;5
Inner Mongolia;Mainland China;44.0935;113.9448;2/8/20;5
Inner Mongolia;Mainland China;44.0935;113.9448;2/9/20;5
Inner Mongolia;Mainland China;44.0935;113.9448;2/10/20;5
Inner Mongolia;Mainland China;44.0935;113.9448;2/11/20;5
Inner Mongolia;Mainland China;44.0935;113.9448;2/12/20;6
Inner Mongolia;Mainland China;44.0935;113.9448;2/13/20;6
Inner Mongolia;Mainland China;44.0935;113.9448;2/14/20;6
Inner Mongolia;Mainland China;44.0935;113.9448;2/15/20;7
Inner Mongolia;Mainland China;44.0935;113.9448;2/16/20;8
Inner Mongolia;Mainland China;44.0935;113.9448;2/17/20;8
Inner Mongolia;Mainland China;44.0935;113.9448;2/18/20;8
Inner Mongolia;Mainland China;44.0935;113.9448;2/19/20;10
Inner Mongolia;Mainland China;44.0935;113.9448;2/20/20;16
Inner Mongolia;Mainland China;44.0935;113.9448;2/21/20;17
Inner Mongolia;Mainland China;44.0935;113.9448;2/22/20;26
Inner Mongolia;Mainland China;44.0935;113.9448;2/23/20;27
Inner Mongolia;Mainland China;44.0935;113.9448;2/24/20;34
Inner Mongolia;Mainland China;44.0935;113.9448;2/25/20;35
Inner Mongolia;Mainland China;44.0935;113.9448;2/26/20;38
Inner Mongolia;Mainland China;44.0935;113.9448;2/27/20;43
Inner Mongolia;Mainland China;44.0935;113.9448;2/28/20;45
Inner Mongolia;Mainland China;44.0935;113.9448;2/29/20;49
Inner Mongolia;Mainland China;44.0935;113.9448;3/1/20;52
Inner Mongolia;Mainland China;44.0935;113.9448;3/2/20;54
Inner Mongolia;Mainland China;44.0935;113.9448;3/3/20;59
Inner Mongolia;Mainland China;44.0935;113.9448;3/4/20;63
Inner Mongolia;Mainland China;44.0935;113.9448;3/5/20;65
Inner Mongolia;Mainland China;44.0935;113.9448;3/6/20;65
Inner Mongolia;Mainland China;44.0935;113.9448;3/7/20;67
Jiangsu;Mainland China;32.9711;119.455;1/22/20;0
Jiangsu;Mainland China;32.9711;119.455;1/23/20;0
Jiangsu;Mainland China;32.9711;119.455;1/24/20;0
Jiangsu;Mainland China;32.9711;119.455;1/25/20;1
Jiangsu;Mainland China;32.9711;119.455;1/26/20;1
Jiangsu;Mainland China;32.9711;119.455;1/27/20;1
Jiangsu;Mainland China;32.9711;119.455;1/28/20;1
Jiangsu;Mainland China;32.9711;119.455;1/29/20;1
Jiangsu;Mainland China;32.9711;119.455;1/30/20;1
Jiangsu;Mainland China;32.9711;119.455;1/31/20;5
Jiangsu;Mainland China;32.9711;119.455;2/1/20;6
Jiangsu;Mainland China;32.9711;119.455;2/2/20;7
Jiangsu;Mainland China;32.9711;119.455;2/3/20;8
Jiangsu;Mainland China;32.9711;119.455;2/4/20;12
Jiangsu;Mainland China;32.9711;119.455;2/5/20;23
Jiangsu;Mainland China;32.9711;119.455;2/6/20;34
Jiangsu;Mainland China;32.9711;119.455;2/7/20;43
Jiangsu;Mainland China;32.9711;119.455;2/8/20;51
Jiangsu;Mainland China;32.9711;119.455;2/9/20;71
Jiangsu;Mainland China;32.9711;119.455;2/10/20;81
Jiangsu;Mainland China;32.9711;119.455;2/11/20;93
Jiangsu;Mainland China;32.9711;119.455;2/12/20;125
Jiangsu;Mainland China;32.9711;119.455;2/13/20;139
Jiangsu;Mainland China;32.9711;119.455;2/14/20;157
Jiangsu;Mainland China;32.9711;119.455;2/15/20;186
Jiangsu;Mainland China;32.9711;119.455;2/16/20;218
Jiangsu;Mainland China;32.9711;119.455;2/17/20;258
Jiangsu;Mainland China;32.9711;119.455;2/18/20;280
Jiangsu;Mainland China;32.9711;119.455;2/19/20;318
Jiangsu;Mainland China;32.9711;119.455;2/20/20;356
Jiangsu;Mainland China;32.9711;119.455;2/21/20;373
Jiangsu;Mainland China;32.9711;119.455;2/22/20;401
Jiangsu;Mainland China;32.9711;119.455;2/23/20;418
Jiangsu;Mainland China;32.9711;119.455;2/24/20;452
Jiangsu;Mainland China;32.9711;119.455;2/25/20;458
Jiangsu;Mainland China;32.9711;119.455;2/26/20;478
Jiangsu;Mainland China;32.9711;119.455;2/27/20;498
Jiangsu;Mainland China;32.9711;119.455;2/28/20;515
Jiangsu;Mainland China;32.9711;119.455;2/29/20;523
Jiangsu;Mainland China;32.9711;119.455;3/1/20;536
Jiangsu;Mainland China;32.9711;119.455;3/2/20;543
Jiangsu;Mainland China;32.9711;119.455;3/3/20;562
Jiangsu;Mainland China;32.9711;119.455;3/4/20;577
Jiangsu;Mainland China;32.9711;119.455;3/5/20;583
Jiangsu;Mainland China;32.9711;119.455;3/6/20;594
Jiangsu;Mainland China;32.9711;119.455;3/7/20;606
Jiangxi;Mainland China;27.614;115.7221;1/22/20;0
Jiangxi;Mainland China;27.614;115.7221;1/23/20;0
Jiangxi;Mainland China;27.614;115.7221;1/24/20;0
Jiangxi;Mainland China;27.614;115.7221;1/25/20;0
Jiangxi;Mainland China;27.614;115.7221;1/26/20;0
Jiangxi;Mainland China;27.614;115.7221;1/27/20;2
Jiangxi;Mainland China;27.614;115.7221;1/28/20;3
Jiangxi;Mainland China;27.614;115.7221;1/29/20;3
Jiangxi;Mainland China;27.614;115.7221;1/30/20;5
Jiangxi;Mainland China;27.614;115.7221;1/31/20;7
Jiangxi;Mainland China;27.614;115.7221;2/1/20;9
Jiangxi;Mainland China;27.614;115.7221;2/2/20;12
Jiangxi;Mainland China;27.614;115.7221;2/3/20;18
Jiangxi;Mainland China;27.614;115.7221;2/4/20;20
Jiangxi;Mainland China;27.614;115.7221;2/5/20;27
Jiangxi;Mainland China;27.614;115.7221;2/6/20;37
Jiangxi;Mainland China;27.614;115.7221;2/7/20;45
Jiangxi;Mainland China;27.614;115.7221;2/8/20;55
Jiangxi;Mainland China;27.614;115.7221;2/9/20;73
Jiangxi;Mainland China;27.614;115.7221;2/10/20;105
Jiangxi;Mainland China;27.614;115.7221;2/11/20;128
Jiangxi;Mainland China;27.614;115.7221;2/12/20;152
Jiangxi;Mainland China;27.614;115.7221;2/13/20;170
Jiangxi;Mainland China;27.614;115.7221;2/14/20;187
Jiangxi;Mainland China;27.614;115.7221;2/15/20;210
Jiangxi;Mainland China;27.614;115.7221;2/16/20;240
Jiangxi;Mainland China;27.614;115.7221;2/17/20;275
Jiangxi;Mainland China;27.614;115.7221;2/18/20;310
Jiangxi;Mainland China;27.614;115.7221;2/19/20;362
Jiangxi;Mainland China;27.614;115.7221;2/20/20;433
Jiangxi;Mainland China;27.614;115.7221;2/21/20;489
Jiangxi;Mainland China;27.614;115.7221;2/22/20;555
Jiangxi;Mainland China;27.614;115.7221;2/23/20;613
Jiangxi;Mainland China;27.614;115.7221;2/24/20;645
Jiangxi;Mainland China;27.614;115.7221;2/25/20;683
Jiangxi;Mainland China;27.614;115.7221;2/26/20;719
Jiangxi;Mainland China;27.614;115.7221;2/27/20;754
Jiangxi;Mainland China;27.614;115.7221;2/28/20;790
Jiangxi;Mainland China;27.614;115.7221;2/29/20;811
Jiangxi;Mainland China;27.614;115.7221;3/1/20;831
Jiangxi;Mainland China;27.614;115.7221;3/2/20;850
Jiangxi;Mainland China;27.614;115.7221;3/3/20;870
Jiangxi;Mainland China;27.614;115.7221;3/4/20;884
Jiangxi;Mainland China;27.614;115.7221;3/5/20;901
Jiangxi;Mainland China;27.614;115.7221;3/6/20;909
Jiangxi;Mainland China;27.614;115.7221;3/7/20;916
Jilin;Mainland China;43.6661;126.1923;1/22/20;0
Jilin;Mainland China;43.6661;126.1923;1/23/20;0
Jilin;Mainland China;43.6661;126.1923;1/24/20;0
Jilin;Mainland China;43.6661;126.1923;1/25/20;0
Jilin;Mainland China;43.6661;126.1923;1/26/20;0
Jilin;Mainland China;43.6661;126.1923;1/27/20;0
Jilin;Mainland China;43.6661;126.1923;1/28/20;0
Jilin;Mainland China;43.6661;126.1923;1/29/20;0
Jilin;Mainland China;43.6661;126.1923;1/30/20;1
Jilin;Mainland China;43.6661;126.1923;1/31/20;1
Jilin;Mainland China;43.6661;126.1923;2/1/20;1
Jilin;Mainland China;43.6661;126.1923;2/2/20;1
Jilin;Mainland China;43.6661;126.1923;2/3/20;1
Jilin;Mainland China;43.6661;126.1923;2/4/20;1
Jilin;Mainland China;43.6661;126.1923;2/5/20;2
Jilin;Mainland China;43.6661;126.1923;2/6/20;4
Jilin;Mainland China;43.6661;126.1923;2/7/20;4
Jilin;Mainland China;43.6661;126.1923;2/8/20;4
Jilin;Mainland China;43.6661;126.1923;2/9/20;12
Jilin;Mainland China;43.6661;126.1923;2/10/20;13
Jilin;Mainland China;43.6661;126.1923;2/11/20;18
Jilin;Mainland China;43.6661;126.1923;2/12/20;22
Jilin;Mainland China;43.6661;126.1923;2/13/20;24
Jilin;Mainland China;43.6661;126.1923;2/14/20;25
Jilin;Mainland China;43.6661;126.1923;2/15/20;26
Jilin;Mainland China;43.6661;126.1923;2/16/20;30
Jilin;Mainland China;43.6661;126.1923;2/17/20;34
Jilin;Mainland China;43.6661;126.1923;2/18/20;36
Jilin;Mainland China;43.6661;126.1923;2/19/20;37
Jilin;Mainland China;43.6661;126.1923;2/20/20;43
Jilin;Mainland China;43.6661;126.1923;2/21/20;45
Jilin;Mainland China;43.6661;126.1923;2/22/20;52
Jilin;Mainland China;43.6661;126.1923;2/23/20;54
Jilin;Mainland China;43.6661;126.1923;2/24/20;60
Jilin;Mainland China;43.6661;126.1923;2/25/20;63
Jilin;Mainland China;43.6661;126.1923;2/26/20;65
Jilin;Mainland China;43.6661;126.1923;2/27/20;67
Jilin;Mainland China;43.6661;126.1923;2/28/20;73
Jilin;Mainland China;43.6661;126.1923;2/29/20;75
Jilin;Mainland China;43.6661;126.1923;3/1/20;78
Jilin;Mainland China;43.6661;126.1923;3/2/20;83
Jilin;Mainland China;43.6661;126.1923;3/3/20;83
Jilin;Mainland China;43.6661;126.1923;3/4/20;86
Jilin;Mainland China;43.6661;126.1923;3/5/20;88
Jilin;Mainland China;43.6661;126.1923;3/6/20;90
Jilin;Mainland China;43.6661;126.1923;3/7/20;90
Liaoning;Mainland China;41.2956;122.6085;1/22/20;0
Liaoning;Mainland China;41.2956;122.6085;1/23/20;0
Liaoning;Mainland China;41.2956;122.6085;1/24/20;0
Liaoning;Mainland China;41.2956;122.6085;1/25/20;0
Liaoning;Mainland China;41.2956;122.6085;1/26/20;0
Liaoning;Mainland China;41.2956;122.6085;1/27/20;0
Liaoning;Mainland China;41.2956;122.6085;1/28/20;0
Liaoning;Mainland China;41.2956;122.6085;1/29/20;1
Liaoning;Mainland China;41.2956;122.6085;1/30/20;1
Liaoning;Mainland China;41.2956;122.6085;1/31/20;1
Liaoning;Mainland China;41.2956;122.6085;2/1/20;1
Liaoning;Mainland China;41.2956;122.6085;2/2/20;1
Liaoning;Mainland China;41.2956;122.6085;2/3/20;1
Liaoning;Mainland China;41.2956;122.6085;2/4/20;2
Liaoning;Mainland China;41.2956;122.6085;2/5/20;4
Liaoning;Mainland China;41.2956;122.6085;2/6/20;5
Liaoning;Mainland China;41.2956;122.6085;2/7/20;7
Liaoning;Mainland China;41.2956;122.6085;2/8/20;8
Liaoning;Mainland China;41.2956;122.6085;2/9/20;12
Liaoning;Mainland China;41.2956;122.6085;2/10/20;13
Liaoning;Mainland China;41.2956;122.6085;2/11/20;19
Liaoning;Mainland China;41.2956;122.6085;2/12/20;20
Liaoning;Mainland China;41.2956;122.6085;2/13/20;22
Liaoning;Mainland China;41.2956;122.6085;2/14/20;29
Liaoning;Mainland China;41.2956;122.6085;2/15/20;31
Liaoning;Mainland China;41.2956;122.6085;2/16/20;40
Liaoning;Mainland China;41.2956;122.6085;2/17/20;43
Liaoning;Mainland China;41.2956;122.6085;2/18/20;53
Liaoning;Mainland China;41.2956;122.6085;2/19/20;55
Liaoning;Mainland China;41.2956;122.6085;2/20/20;59
Liaoning;Mainland China;41.2956;122.6085;2/21/20;61
Liaoning;Mainland China;41.2956;122.6085;2/22/20;66
Liaoning;Mainland China;41.2956;122.6085;2/23/20;73
Liaoning;Mainland China;41.2956;122.6085;2/24/20;80
Liaoning;Mainland China;41.2956;122.6085;2/25/20;83
Liaoning;Mainland China;41.2956;122.6085;2/26/20;88
Liaoning;Mainland China;41.2956;122.6085;2/27/20;93
Liaoning;Mainland China;41.2956;122.6085;2/28/20;93
Liaoning;Mainland China;41.2956;122.6085;2/29/20;96
Liaoning;Mainland China;41.2956;122.6085;3/1/20;103
Liaoning;Mainland China;41.2956;122.6085;3/2/20;103
Liaoning;Mainland China;41.2956;122.6085;3/3/20;106
Liaoning;Mainland China;41.2956;122.6085;3/4/20;106
Liaoning;Mainland China;41.2956;122.6085;3/5/20;106
Liaoning;Mainland China;41.2956;122.6085;3/6/20;106
Liaoning;Mainland China;41.2956;122.6085;3/7/20;107
Ningxia;Mainland China;37.2692;106.1655;1/22/20;0
Ningxia;Mainland China;37.2692;106.1655;1/23/20;0
Ningxia;Mainland China;37.2692;106.1655;1/24/20;0
Ningxia;Mainland China;37.2692;106.1655;1/25/20;0
Ningxia;Mainland China;37.2692;106.1655;1/26/20;0
Ningxia;Mainland China;37.2692;106.1655;1/27/20;0
Ningxia;Mainland China;37.2692;106.1655;1/28/20;0
Ningxia;Mainland China;37.2692;106.1655;1/29/20;0
Ningxia;Mainland China;37.2692;106.1655;1/30/20;0
Ningxia;Mainland China;37.2692;106.1655;1/31/20;0
Ningxia;Mainland China;37.2692;106.1655;2/1/20;0
Ningxia;Mainland China;37.2692;106.1655;2/2/20;0
Ningxia;Mainland China;37.2692;106.1655;2/3/20;1
Ningxia;Mainland China;37.2692;106.1655;2/4/20;1
